id,company_name,cin,rank_csr,public,year,spending_pbt3_pct
838,POWER FINANCE CORPN. LTD.,L65910DL1986GOI024862,26,1,2015_16,2.68
839,POWER FINANCE CORPN. LTD.,L65910DL1986GOI024862,26,1,2016_17,2.02
840,POWER FINANCE CORPN. LTD.,L65910DL1986GOI024862,26,1,2017_18,1.58
841,POWER FINANCE CORPN. LTD.,L65910DL1986GOI024862,26,1,2018_19,1.36
842,POWER GRID CORPN. OF INDIA LTD.,L40101DL1989GOI038121,15,1,2007_08,NA
843,POWER GRID CORPN. OF INDIA LTD.,L40101DL1989GOI038121,15,1,2008_09,NA
844,POWER GRID CORPN. OF INDIA LTD.,L40101DL1989GOI038121,15,1,2009_10,NA
845,POWER GRID CORPN. OF INDIA LTD.,L40101DL1989GOI038121,15,1,2010_11,NA
846,POWER GRID CORPN. OF INDIA LTD.,L40101DL1989GOI038121,15,1,2011_12,0.85
847,POWER GRID CORPN. OF INDIA LTD.,L40101DL1989GOI038121,15,1,2012_13,0.59
848,POWER GRID CORPN. OF INDIA LTD.,L40101DL1989GOI038121,15,1,2013_14,0.58
849,POWER GRID CORPN. OF INDIA LTD.,L40101DL1989GOI038121,15,1,2014_15,0.86
850,POWER GRID CORPN. OF INDIA LTD.,L40101DL1989GOI038121,15,1,2015_16,1.9
851,POWER GRID CORPN. OF INDIA LTD.,L40101DL1989GOI038121,15,1,2016_17,2.17
852,POWER GRID CORPN. OF INDIA LTD.,L40101DL1989GOI038121,15,1,2017_18,2
853,POWER GRID CORPN. OF INDIA LTD.,L40101DL1989GOI038121,15,1,2018_19,2
854,PUNJAB NATIONAL BANK,NA,92,1,2007_08,NA
855,PUNJAB NATIONAL BANK,NA,92,1,2008_09,NA
856,PUNJAB NATIONAL BANK,NA,92,1,2009_10,NA
857,PUNJAB NATIONAL BANK,NA,92,1,2010_11,NA
858,PUNJAB NATIONAL BANK,NA,92,1,2011_12,NA
859,PUNJAB NATIONAL BANK,NA,92,1,2012_13,0.05
860,PUNJAB NATIONAL BANK,NA,92,1,2013_14,0.04
861,PUNJAB NATIONAL BANK,NA,92,1,2014_15,0.06
862,PUNJAB NATIONAL BANK,NA,92,1,2015_16,0.13
863,PUNJAB NATIONAL BANK,NA,92,1,2016_17,1.95
864,PUNJAB NATIONAL BANK,NA,92,1,2017_18,4.29
865,PUNJAB NATIONAL BANK,NA,92,1,2018_19,-0.62
866,R E C LTD.,L40101DL1969GOI005095,23,1,2007_08,NA
867,R E C LTD.,L40101DL1969GOI005095,23,1,2008_09,NA
868,R E C LTD.,L40101DL1969GOI005095,23,1,2009_10,NA
869,R E C LTD.,L40101DL1969GOI005095,23,1,2010_11,NA
870,R E C LTD.,L40101DL1969GOI005095,23,1,2011_12,0.46
871,R E C LTD.,L40101DL1969GOI005095,23,1,2012_13,0.41
872,R E C LTD.,L40101DL1969GOI005095,23,1,2013_14,0.93
873,R E C LTD.,L40101DL1969GOI005095,23,1,2014_15,2
874,R E C LTD.,L40101DL1969GOI005095,23,1,2015_16,2.01
875,R E C LTD.,L40101DL1969GOI005095,23,1,2016_17,0.95
876,R E C LTD.,L40101DL1969GOI005095,23,1,2017_18,0.61
877,R E C LTD.,L40101DL1969GOI005095,23,1,2018_19,1.31
878,RANE BRAKE LINING LTD.,L63011TN2004PLC054948,94,0,2007_08,NA
879,RANE BRAKE LINING LTD.,L63011TN2004PLC054948,94,0,2008_09,NA
880,RANE BRAKE LINING LTD.,L63011TN2004PLC054948,94,0,2009_10,NA
881,RANE BRAKE LINING LTD.,L63011TN2004PLC054948,94,0,2010_11,NA
882,RANE BRAKE LINING LTD.,L63011TN2004PLC054948,94,0,2011_12,NA
883,RANE BRAKE LINING LTD.,L63011TN2004PLC054948,94,0,2012_13,NA
884,RANE BRAKE LINING LTD.,L63011TN2004PLC054948,94,0,2013_14,NA
885,RANE BRAKE LINING LTD.,L63011TN2004PLC054948,94,0,2014_15,2
886,RANE BRAKE LINING LTD.,L63011TN2004PLC054948,94,0,2015_16,2.02
887,RANE BRAKE LINING LTD.,L63011TN2004PLC054948,94,0,2016_17,2.01
888,RANE BRAKE LINING LTD.,L63011TN2004PLC054948,94,0,2017_18,199.97
889,RANE BRAKE LINING LTD.,L63011TN2004PLC054948,94,0,2018_19,200
890,RELIANCE INDUSTRIES LTD.,L17110MH1973PLC019786,1,0,2007_08,NA
891,RELIANCE INDUSTRIES LTD.,L17110MH1973PLC019786,1,0,2008_09,NA
892,RELIANCE INDUSTRIES LTD.,L17110MH1973PLC019786,1,0,2009_10,NA
893,RELIANCE INDUSTRIES LTD.,L17110MH1973PLC019786,1,0,2010_11,NA
894,RELIANCE INDUSTRIES LTD.,L17110MH1973PLC019786,1,0,2011_12,1.17
895,RELIANCE INDUSTRIES LTD.,L17110MH1973PLC019786,1,0,2012_13,1.47
896,RELIANCE INDUSTRIES LTD.,L17110MH1973PLC019786,1,0,2013_14,2.76
897,RELIANCE INDUSTRIES LTD.,L17110MH1973PLC019786,1,0,2014_15,2.85
898,RELIANCE INDUSTRIES LTD.,L17110MH1973PLC019786,1,0,2015_16,2.34
899,RELIANCE INDUSTRIES LTD.,L17110MH1973PLC019786,1,0,2016_17,2.13
900,RELIANCE INDUSTRIES LTD.,L17110MH1973PLC019786,1,0,2017_18,2.12
901,RELIANCE INDUSTRIES LTD.,L17110MH1973PLC019786,1,0,2018_19,2.09
902,RELIANCE INFRASTRUCTURE LTD.,L75100MH1929PLC001530,59,0,2007_08,NA
903,RELIANCE INFRASTRUCTURE LTD.,L75100MH1929PLC001530,59,0,2008_09,NA
904,RELIANCE INFRASTRUCTURE LTD.,L75100MH1929PLC001530,59,0,2009_10,NA
905,RELIANCE INFRASTRUCTURE LTD.,L75100MH1929PLC001530,59,0,2010_11,NA
906,RELIANCE INFRASTRUCTURE LTD.,L75100MH1929PLC001530,59,0,2011_12,NA
907,RELIANCE INFRASTRUCTURE LTD.,L75100MH1929PLC001530,59,0,2012_13,NA
908,RELIANCE INFRASTRUCTURE LTD.,L75100MH1929PLC001530,59,0,2013_14,NA
909,RELIANCE INFRASTRUCTURE LTD.,L75100MH1929PLC001530,59,0,2014_15,1.53
910,RELIANCE INFRASTRUCTURE LTD.,L75100MH1929PLC001530,59,0,2015_16,2.29
911,RELIANCE INFRASTRUCTURE LTD.,L75100MH1929PLC001530,59,0,2016_17,2.25
912,RELIANCE INFRASTRUCTURE LTD.,L75100MH1929PLC001530,59,0,2017_18,2.08
913,RELIANCE INFRASTRUCTURE LTD.,L75100MH1929PLC001530,59,0,2018_19,2
914,RUNGTA MINES LTD.,U26911WB1962PLC025691,87,0,2007_08,NA
915,RUNGTA MINES LTD.,U26911WB1962PLC025691,87,0,2008_09,NA
916,RUNGTA MINES LTD.,U26911WB1962PLC025691,87,0,2009_10,NA
917,RUNGTA MINES LTD.,U26911WB1962PLC025691,87,0,2010_11,NA
918,RUNGTA MINES LTD.,U26911WB1962PLC025691,87,0,2011_12,NA
919,RUNGTA MINES LTD.,U26911WB1962PLC025691,87,0,2012_13,NA
920,RUNGTA MINES LTD.,U26911WB1962PLC025691,87,0,2013_14,NA
921,RUNGTA MINES LTD.,U26911WB1962PLC025691,87,0,2014_15,1.84
922,RUNGTA MINES LTD.,U26911WB1962PLC025691,87,0,2015_16,2
923,RUNGTA MINES LTD.,U26911WB1962PLC025691,87,0,2016_17,2.49
924,RUNGTA MINES LTD.,U26911WB1962PLC025691,87,0,2017_18,3.03
925,S J V N LTD.,L40101HP1988GOI008409,54,1,2007_08,NA
926,S J V N LTD.,L40101HP1988GOI008409,54,1,2008_09,NA
927,S J V N LTD.,L40101HP1988GOI008409,54,1,2009_10,NA
928,S J V N LTD.,L40101HP1988GOI008409,54,1,2010_11,NA
929,S J V N LTD.,L40101HP1988GOI008409,54,1,2011_12,0.68
930,S J V N LTD.,L40101HP1988GOI008409,54,1,2012_13,1.37
931,S J V N LTD.,L40101HP1988GOI008409,54,1,2013_14,1.13
932,S J V N LTD.,L40101HP1988GOI008409,54,1,2014_15,2
933,S J V N LTD.,L40101HP1988GOI008409,54,1,2015_16,1.9
934,S J V N LTD.,L40101HP1988GOI008409,54,1,2016_17,2.19
935,S J V N LTD.,L40101HP1988GOI008409,54,1,2017_18,2.07
936,S J V N LTD.,L40101HP1988GOI008409,54,1,2018_19,2.31
937,SAMSUNG INDIA ELECTRONICS PVT. LTD.,U31900DL1995PTC071387,60,0,2011_12,NA
938,SAMSUNG INDIA ELECTRONICS PVT. LTD.,U31900DL1995PTC071387,60,0,2012_13,NA
939,SAMSUNG INDIA ELECTRONICS PVT. LTD.,U31900DL1995PTC071387,60,0,2013_14,NA
940,SAMSUNG INDIA ELECTRONICS PVT. LTD.,U31900DL1995PTC071387,60,0,2014_15,1.05
941,SAMSUNG INDIA ELECTRONICS PVT. LTD.,U31900DL1995PTC071387,60,0,2015_16,1.83
942,SAMSUNG INDIA ELECTRONICS PVT. LTD.,U31900DL1995PTC071387,60,0,2016_17,0.82
943,SAMSUNG INDIA ELECTRONICS PVT. LTD.,U31900DL1995PTC071387,60,0,2017_18,1.78
944,SAMSUNG INDIA ELECTRONICS PVT. LTD.,U31900DL1995PTC071387,60,0,2018_19,1.25
945,SHREE CEMENT LTD.,L26943RJ1979PLC001935,79,0,2007_08,NA
946,SHREE CEMENT LTD.,L26943RJ1979PLC001935,79,0,2008_09,NA
947,SHREE CEMENT LTD.,L26943RJ1979PLC001935,79,0,2009_10,NA
948,SHREE CEMENT LTD.,L26943RJ1979PLC001935,79,0,2010_11,NA
949,SHREE CEMENT LTD.,L26943RJ1979PLC001935,79,0,2011_12,1.45
950,SHREE CEMENT LTD.,L26943RJ1979PLC001935,79,0,2012_13,1.53
951,SHREE CEMENT LTD.,L26943RJ1979PLC001935,79,0,2013_14,NA
952,SHREE CEMENT LTD.,L26943RJ1979PLC001935,79,0,2014_15,1.97
953,SHREE CEMENT LTD.,L26943RJ1979PLC001935,79,0,2015_16,1.55
954,SHREE CEMENT LTD.,L26943RJ1979PLC001935,79,0,2016_17,2.02
955,SHREE CEMENT LTD.,L26943RJ1979PLC001935,79,0,2017_18,2.02
956,SHREE CEMENT LTD.,L26943RJ1979PLC001935,79,0,2018_19,1.73
957,SIEGWERK INDIA PVT. LTD.,U74999DL1997PTC084706,46,0,2011_12,NA
958,SIEGWERK INDIA PVT. LTD.,U74999DL1997PTC084706,46,0,2012_13,NA
959,SIEGWERK INDIA PVT. LTD.,U74999DL1997PTC084706,46,0,2013_14,NA
960,SIEGWERK INDIA PVT. LTD.,U74999DL1997PTC084706,46,0,2014_15,0.96
961,SIEGWERK INDIA PVT. LTD.,U74999DL1997PTC084706,46,0,2015_16,1.31
962,SIEGWERK INDIA PVT. LTD.,U74999DL1997PTC084706,46,0,2016_17,2.02
963,SIEGWERK INDIA PVT. LTD.,U74999DL1997PTC084706,46,0,2017_18,2.02
964,SOUTH EASTERN COALFIELDS LTD.,U10102CT1985GOI003161,30,1,2007_08,NA
965,SOUTH EASTERN COALFIELDS LTD.,U10102CT1985GOI003161,30,1,2008_09,NA
966,SOUTH EASTERN COALFIELDS LTD.,U10102CT1985GOI003161,30,1,2009_10,NA
967,SOUTH EASTERN COALFIELDS LTD.,U10102CT1985GOI003161,30,1,2010_11,NA
968,SOUTH EASTERN COALFIELDS LTD.,U10102CT1985GOI003161,30,1,2011_12,NA
969,SOUTH EASTERN COALFIELDS LTD.,U10102CT1985GOI003161,30,1,2012_13,NA
970,SOUTH EASTERN COALFIELDS LTD.,U10102CT1985GOI003161,30,1,2013_14,NA
971,SOUTH EASTERN COALFIELDS LTD.,U10102CT1985GOI003161,30,1,2014_15,NA
972,SOUTH EASTERN COALFIELDS LTD.,U10102CT1985GOI003161,30,1,2015_16,2
973,SOUTH EASTERN COALFIELDS LTD.,U10102CT1985GOI003161,30,1,2016_17,0.71
974,SOUTH EASTERN COALFIELDS LTD.,U10102CT1985GOI003161,30,1,2017_18,2.01
975,SOUTH EASTERN COALFIELDS LTD.,U10102CT1985GOI003161,30,1,2018_19,2.06
976,STATE BANK OF INDIA,NA,14,1,2007_08,NA
977,STATE BANK OF INDIA,NA,14,1,2008_09,NA
978,STATE BANK OF INDIA,NA,14,1,2009_10,NA
979,STATE BANK OF INDIA,NA,14,1,2010_11,NA
980,STATE BANK OF INDIA,NA,14,1,2011_12,0.5
981,STATE BANK OF INDIA,NA,14,1,2012_13,0.78
982,STATE BANK OF INDIA,NA,14,1,2013_14,0.84
983,STATE BANK OF INDIA,NA,14,1,2014_15,0.63
984,STATE BANK OF INDIA,NA,14,1,2015_16,0.78
985,STATE BANK OF INDIA,NA,14,1,2016_17,0.66
986,STATE BANK OF INDIA,NA,14,1,2017_18,0.7
987,STATE BANK OF INDIA,NA,14,1,2018_19,0.14
988,STEEL AUTHORITY OF INDIA LTD.,L27109DL1973GOI006454,48,1,2007_08,NA
989,STEEL AUTHORITY OF INDIA LTD.,L27109DL1973GOI006454,48,1,2008_09,NA
990,STEEL AUTHORITY OF INDIA LTD.,L27109DL1973GOI006454,48,1,2009_10,NA
991,STEEL AUTHORITY OF INDIA LTD.,L27109DL1973GOI006454,48,1,2010_11,NA
992,STEEL AUTHORITY OF INDIA LTD.,L27109DL1973GOI006454,48,1,2011_12,0.68
993,STEEL AUTHORITY OF INDIA LTD.,L27109DL1973GOI006454,48,1,2012_13,0.7
994,STEEL AUTHORITY OF INDIA LTD.,L27109DL1973GOI006454,48,1,2013_14,0.86
995,STEEL AUTHORITY OF INDIA LTD.,L27109DL1973GOI006454,48,1,2014_15,NA
996,STEEL AUTHORITY OF INDIA LTD.,L27109DL1973GOI006454,48,1,2015_16,2.66
997,STEEL AUTHORITY OF INDIA LTD.,L27109DL1973GOI006454,48,1,2016_17,-4.8
998,STEEL AUTHORITY OF INDIA LTD.,L27109DL1973GOI006454,48,1,2017_18,-0.78
999,STEEL AUTHORITY OF INDIA LTD.,L27109DL1973GOI006454,48,1,2018_19,-0.75
1000,TATA CONSULTANCY SERVICES LTD.,L22210MH1995PLC084781,3,0,2007_08,NA
1001,TATA CONSULTANCY SERVICES LTD.,L22210MH1995PLC084781,3,0,2008_09,NA
1002,TATA CONSULTANCY SERVICES LTD.,L22210MH1995PLC084781,3,0,2009_10,NA
1003,TATA CONSULTANCY SERVICES LTD.,L22210MH1995PLC084781,3,0,2010_11,NA
1004,TATA CONSULTANCY SERVICES LTD.,L22210MH1995PLC084781,3,0,2011_12,0.66
1005,TATA CONSULTANCY SERVICES LTD.,L22210MH1995PLC084781,3,0,2012_13,0.76
1006,TATA CONSULTANCY SERVICES LTD.,L22210MH1995PLC084781,3,0,2013_14,0.75
1007,TATA CONSULTANCY SERVICES LTD.,L22210MH1995PLC084781,3,0,2014_15,1.54
1008,TATA CONSULTANCY SERVICES LTD.,L22210MH1995PLC084781,3,0,2015_16,1.64
1009,TATA CONSULTANCY SERVICES LTD.,L22210MH1995PLC084781,3,0,2016_17,1.71
1010,TATA CONSULTANCY SERVICES LTD.,L22210MH1995PLC084781,3,0,2017_18,1.61
1011,TATA CONSULTANCY SERVICES LTD.,L22210MH1995PLC084781,3,0,2018_19,1.6
1012,TATA MOTORS LTD.,L28920MH1945PLC004520,76,0,2007_08,NA
1013,TATA MOTORS LTD.,L28920MH1945PLC004520,76,0,2008_09,NA
1014,TATA MOTORS LTD.,L28920MH1945PLC004520,76,0,2009_10,NA
1015,TATA MOTORS LTD.,L28920MH1945PLC004520,76,0,2010_11,NA
1016,TATA MOTORS LTD.,L28920MH1945PLC004520,76,0,2011_12,NA
1017,TATA MOTORS LTD.,L28920MH1945PLC004520,76,0,2012_13,NA
1018,TATA MOTORS LTD.,L28920MH1945PLC004520,76,0,2013_14,NA
1019,TATA MOTORS LTD.,L28920MH1945PLC004520,76,0,2014_15,-10.32
1020,TATA MOTORS LTD.,L28920MH1945PLC004520,76,0,2015_16,-1.01
1021,TATA MOTORS LTD.,L28920MH1945PLC004520,76,0,2016_17,-1.11
1022,TATA MOTORS LTD.,L28920MH1945PLC004520,76,0,2017_18,-0.92
1023,TATA MOTORS LTD.,L28920MH1945PLC004520,76,0,2018_19,-1.48
1024,TATA POWER CO. LTD.,L28920MH1919PLC000567,67,0,2007_08,NA
1025,TATA POWER CO. LTD.,L28920MH1919PLC000567,67,0,2008_09,NA
1026,TATA POWER CO. LTD.,L28920MH1919PLC000567,67,0,2009_10,NA
1027,TATA POWER CO. LTD.,L28920MH1919PLC000567,67,0,2010_11,NA
1028,TATA POWER CO. LTD.,L28920MH1919PLC000567,67,0,2011_12,NA
1029,TATA POWER CO. LTD.,L28920MH1919PLC000567,67,0,2012_13,0.59
1030,TATA POWER CO. LTD.,L28920MH1919PLC000567,67,0,2013_14,1.04
1031,TATA POWER CO. LTD.,L28920MH1919PLC000567,67,0,2014_15,2.09
1032,TATA POWER CO. LTD.,L28920MH1919PLC000567,67,0,2015_16,2.05
1033,TATA POWER CO. LTD.,L28920MH1919PLC000567,67,0,2016_17,2.1
1034,TATA POWER CO. LTD.,L28920MH1919PLC000567,67,0,2017_18,2.15
1035,TATA POWER CO. LTD.,L28920MH1919PLC000567,67,0,2018_19,2
1036,TATA STEEL LTD.,L27100MH1907PLC000260,8,0,2007_08,NA
1037,TATA STEEL LTD.,L27100MH1907PLC000260,8,0,2008_09,NA
1038,TATA STEEL LTD.,L27100MH1907PLC000260,8,0,2009_10,NA
1039,TATA STEEL LTD.,L27100MH1907PLC000260,8,0,2010_11,NA
1040,TATA STEEL LTD.,L27100MH1907PLC000260,8,0,2011_12,1.8
1041,TATA STEEL LTD.,L27100MH1907PLC000260,8,0,2012_13,1.91
1042,TATA STEEL LTD.,L27100MH1907PLC000260,8,0,2013_14,2.32
1043,TATA STEEL LTD.,L27100MH1907PLC000260,8,0,2014_15,2.04
1044,TATA STEEL LTD.,L27100MH1907PLC000260,8,0,2015_16,2.71
1045,TATA STEEL LTD.,L27100MH1907PLC000260,8,0,2016_17,3.34
1046,TATA STEEL LTD.,L27100MH1907PLC000260,8,0,2017_18,5.41
1047,TATA STEEL LTD.,L27100MH1907PLC000260,8,0,2018_19,7.64
1048,TECH MAHINDRA LTD.,L64200MH1986PLC041370,35,0,2007_08,NA
1049,TECH MAHINDRA LTD.,L64200MH1986PLC041370,35,0,2008_09,NA
1050,TECH MAHINDRA LTD.,L64200MH1986PLC041370,35,0,2009_10,NA
1051,TECH MAHINDRA LTD.,L64200MH1986PLC041370,35,0,2010_11,NA
1052,TECH MAHINDRA LTD.,L64200MH1986PLC041370,35,0,2011_12,NA
1053,TECH MAHINDRA LTD.,L64200MH1986PLC041370,35,0,2012_13,NA
1054,TECH MAHINDRA LTD.,L64200MH1986PLC041370,35,0,2013_14,NA
1055,TECH MAHINDRA LTD.,L64200MH1986PLC041370,35,0,2014_15,3.45
1056,TECH MAHINDRA LTD.,L64200MH1986PLC041370,35,0,2015_16,2.27
1057,TECH MAHINDRA LTD.,L64200MH1986PLC041370,35,0,2016_17,2.05
1058,TECH MAHINDRA LTD.,L64200MH1986PLC041370,35,0,2017_18,20
1059,TECH MAHINDRA LTD.,L64200MH1986PLC041370,35,0,2018_19,2
1060,TITAN COMPANY LTD.,L74999TZ1984PLC001456,86,0,2007_08,NA
1061,TITAN COMPANY LTD.,L74999TZ1984PLC001456,86,0,2008_09,NA
1062,TITAN COMPANY LTD.,L74999TZ1984PLC001456,86,0,2009_10,NA
1063,TITAN COMPANY LTD.,L74999TZ1984PLC001456,86,0,2010_11,NA
1064,TITAN COMPANY LTD.,L74999TZ1984PLC001456,86,0,2011_12,NA
1065,TITAN COMPANY LTD.,L74999TZ1984PLC001456,86,0,2012_13,0.51
1066,TITAN COMPANY LTD.,L74999TZ1984PLC001456,86,0,2013_14,0.49
1067,TITAN COMPANY LTD.,L74999TZ1984PLC001456,86,0,2014_15,1.27
1068,TITAN COMPANY LTD.,L74999TZ1984PLC001456,86,0,2015_16,1.67
1069,TITAN COMPANY LTD.,L74999TZ1984PLC001456,86,0,2016_17,2.01
1070,TITAN COMPANY LTD.,L74999TZ1984PLC001456,86,0,2017_18,2.26
1071,TITAN COMPANY LTD.,L74999TZ1984PLC001456,86,0,2018_19,2.62
1072,TORRENT PHARMACEUTICALS LTD.,L24230GJ1972PLC002126,75,0,2007_08,NA
1073,TORRENT PHARMACEUTICALS LTD.,L24230GJ1972PLC002126,75,0,2008_09,NA
1074,TORRENT PHARMACEUTICALS LTD.,L24230GJ1972PLC002126,75,0,2009_10,NA
1075,TORRENT PHARMACEUTICALS LTD.,L24230GJ1972PLC002126,75,0,2010_11,NA
1076,TORRENT PHARMACEUTICALS LTD.,L24230GJ1972PLC002126,75,0,2011_12,NA
1077,TORRENT PHARMACEUTICALS LTD.,L24230GJ1972PLC002126,75,0,2012_13,NA
1078,TORRENT PHARMACEUTICALS LTD.,L24230GJ1972PLC002126,75,0,2013_14,NA
1079,TORRENT PHARMACEUTICALS LTD.,L24230GJ1972PLC002126,75,0,2014_15,2.19
1080,TORRENT PHARMACEUTICALS LTD.,L24230GJ1972PLC002126,75,0,2015_16,2.06
1081,TORRENT PHARMACEUTICALS LTD.,L24230GJ1972PLC002126,75,0,2016_17,2.01
1082,TORRENT PHARMACEUTICALS LTD.,L24230GJ1972PLC002126,75,0,2017_18,2
1083,TORRENT PHARMACEUTICALS LTD.,L24230GJ1972PLC002126,75,0,2018_19,2.01
1084,U P L LTD.,L24219GJ1985PLC025132,95,0,2007_08,NA
1085,U P L LTD.,L24219GJ1985PLC025132,95,0,2008_09,NA
1086,U P L LTD.,L24219GJ1985PLC025132,95,0,2009_10,NA
1087,U P L LTD.,L24219GJ1985PLC025132,95,0,2010_11,NA
1088,U P L LTD.,L24219GJ1985PLC025132,95,0,2011_12,NA
1089,U P L LTD.,L24219GJ1985PLC025132,95,0,2012_13,NA
1090,U P L LTD.,L24219GJ1985PLC025132,95,0,2013_14,NA
1091,U P L LTD.,L24219GJ1985PLC025132,95,0,2014_15,3.07
1092,U P L LTD.,L24219GJ1985PLC025132,95,0,2015_16,2.94
1093,U P L LTD.,L24219GJ1985PLC025132,95,0,2016_17,9.73
1094,U P L LTD.,L24219GJ1985PLC025132,95,0,2017_18,6.86
1095,U P L LTD.,L24219GJ1985PLC025132,95,0,2018_19,7.54
1096,ULTRATECH CEMENT LTD.,L26940MH2000PLC128420,39,0,2007_08,NA
1097,ULTRATECH CEMENT LTD.,L26940MH2000PLC128420,39,0,2008_09,NA
1098,ULTRATECH CEMENT LTD.,L26940MH2000PLC128420,39,0,2009_10,NA
1099,ULTRATECH CEMENT LTD.,L26940MH2000PLC128420,39,0,2010_11,NA
1100,ULTRATECH CEMENT LTD.,L26940MH2000PLC128420,39,0,2011_12,0.42
1101,ULTRATECH CEMENT LTD.,L26940MH2000PLC128420,39,0,2012_13,NA
1102,ULTRATECH CEMENT LTD.,L26940MH2000PLC128420,39,0,2013_14,NA
1103,ULTRATECH CEMENT LTD.,L26940MH2000PLC128420,39,0,2014_15,144.54
1104,ULTRATECH CEMENT LTD.,L26940MH2000PLC128420,39,0,2015_16,1.76
1105,ULTRATECH CEMENT LTD.,L26940MH2000PLC128420,39,0,2016_17,2.03
1106,ULTRATECH CEMENT LTD.,L26940MH2000PLC128420,39,0,2017_18,2.06
1107,ULTRATECH CEMENT LTD.,L26940MH2000PLC128420,39,0,2018_19,2.45
1108,VEDANTA LTD.,L13209MH1965PLC291394,71,0,2007_08,NA
1109,VEDANTA LTD.,L13209MH1965PLC291394,71,0,2008_09,NA
1110,VEDANTA LTD.,L13209MH1965PLC291394,71,0,2009_10,NA
1111,VEDANTA LTD.,L13209MH1965PLC291394,71,0,2010_11,NA
1112,VEDANTA LTD.,L13209MH1965PLC291394,71,0,2011_12,NA
1113,VEDANTA LTD.,L13209MH1965PLC291394,71,0,2012_13,NA
1114,VEDANTA LTD.,L13209MH1965PLC291394,71,0,2013_14,NA
1115,VEDANTA LTD.,L13209MH1965PLC291394,71,0,2014_15,NA
1116,VEDANTA LTD.,L13209MH1965PLC291394,71,0,2015_16,NA
1117,VEDANTA LTD.,L13209MH1965PLC291394,71,0,2016_17,NA
1118,VEDANTA LTD.,L13209MH1965PLC291394,71,0,2017_18,9.59
1119,VEDANTA LTD.,L13209MH1965PLC291394,71,0,2018_19,7.85
1120,VODAFONE IDEA LTD.,L32100GJ1996PLC030976,83,0,2007_08,NA
1121,VODAFONE IDEA LTD.,L32100GJ1996PLC030976,83,0,2008_09,NA
1122,VODAFONE IDEA LTD.,L32100GJ1996PLC030976,83,0,2009_10,NA
1123,VODAFONE IDEA LTD.,L32100GJ1996PLC030976,83,0,2010_11,NA
1124,VODAFONE IDEA LTD.,L32100GJ1996PLC030976,83,0,2011_12,NA
1125,VODAFONE IDEA LTD.,L32100GJ1996PLC030976,83,0,2012_13,NA
1126,VODAFONE IDEA LTD.,L32100GJ1996PLC030976,83,0,2013_14,NA
1127,VODAFONE IDEA LTD.,L32100GJ1996PLC030976,83,0,2014_15,NA
1128,VODAFONE IDEA LTD.,L32100GJ1996PLC030976,83,0,2015_16,0.67
1129,VODAFONE IDEA LTD.,L32100GJ1996PLC030976,83,0,2016_17,1.01
1130,VODAFONE IDEA LTD.,L32100GJ1996PLC030976,83,0,2017_18,0.85
1131,VODAFONE IDEA LTD.,L32100GJ1996PLC030976,83,0,2018_19,NA
1132,WESTERN COALFIELDS LTD.,U10100MH1975GOI018626,78,1,2007_08,NA
1133,WESTERN COALFIELDS LTD.,U10100MH1975GOI018626,78,1,2008_09,NA
1134,WESTERN COALFIELDS LTD.,U10100MH1975GOI018626,78,1,2009_10,NA
1135,WESTERN COALFIELDS LTD.,U10100MH1975GOI018626,78,1,2010_11,NA
1136,WESTERN COALFIELDS LTD.,U10100MH1975GOI018626,78,1,2011_12,0.87
1137,WESTERN COALFIELDS LTD.,U10100MH1975GOI018626,78,1,2012_13,2.63
1138,WESTERN COALFIELDS LTD.,U10100MH1975GOI018626,78,1,2013_14,3.82
1139,WESTERN COALFIELDS LTD.,U10100MH1975GOI018626,78,1,2014_15,NA
1140,WESTERN COALFIELDS LTD.,U10100MH1975GOI018626,78,1,2015_16,NA
1141,WESTERN COALFIELDS LTD.,U10100MH1975GOI018626,78,1,2016_17,-128.84
1142,WESTERN COALFIELDS LTD.,U10100MH1975GOI018626,78,1,2017_18,NA
1143,WESTERN COALFIELDS LTD.,U10100MH1975GOI018626,78,1,2018_19,NA
1144,WIPRO LTD.,L32102KA1945PLC020800,11,0,2007_08,NA
1145,WIPRO LTD.,L32102KA1945PLC020800,11,0,2008_09,NA
1146,WIPRO LTD.,L32102KA1945PLC020800,11,0,2009_10,NA
1147,WIPRO LTD.,L32102KA1945PLC020800,11,0,2010_11,NA
1148,WIPRO LTD.,L32102KA1945PLC020800,11,0,2011_12,NA
1149,WIPRO LTD.,L32102KA1945PLC020800,11,0,2012_13,NA
1150,WIPRO LTD.,L32102KA1945PLC020800,11,0,2013_14,0.25
1151,WIPRO LTD.,L32102KA1945PLC020800,11,0,2014_15,2.07
1152,WIPRO LTD.,L32102KA1945PLC020800,11,0,2015_16,2.05
1153,WIPRO LTD.,L32102KA1945PLC020800,11,0,2016_17,2.9
1154,WIPRO LTD.,L32102KA1945PLC020800,11,0,2017_18,2.04
1155,WIPRO LTD.,L32102KA1945PLC020800,11,0,2018_19,2.11
1156,YES BANK LTD.,L65190MH2003PLC143249,53,0,2007_08,NA
1157,YES BANK LTD.,L65190MH2003PLC143249,53,0,2008_09,NA
1158,YES BANK LTD.,L65190MH2003PLC143249,53,0,2009_10,NA
1159,YES BANK LTD.,L65190MH2003PLC143249,53,0,2010_11,NA
1160,YES BANK LTD.,L65190MH2003PLC143249,53,0,2011_12,NA
